job_id,company_id,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,talent_care_index,enterprise_tier,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label
481,161,中级,前端开发,新加坡,25,33,0,32,2,0,金融,500,上市公司,4,4,0,0.064,182,0.252,0.38,T2,3.18,3.56,3.82,0.639,4.23,0.2,837,788,231,58,262.88
482,161,高级,前端开发,深圳,22,34,1,36,2,0,金融,500,上市公司,4,4,0,0.064,182,0.252,0.38,T2,3.18,3.56,3.82,0.639,4.23,0.2,793,747,226,55,262.5
483,161,初级,数据分析,上海,36,41,0,11,2,1,金融,500,上市公司,4,4,0,0.064,182,0.252,0.38,T2,3.18,3.56,3.82,0.639,4.23,0.2,777,740,235,64,264.06
484,161,中级,产品经理,北京,22,35,0,33,2,0,金融,500,上市公司,4,4,0,0.064,182,0.252,0.38,T2,3.18,3.56,3.82,0.639,4.23,0.2,799,753,221,55,262.5
485,162,中级,数据分析,北京,11,23,0,7,3,1,金融,50,C轮及以上,5,3,0,0.487,171,0.247,0.682,T1,3.57,4.99,2.93,0.847,2.78,0.6,768,738,212,57,415.07
486,163,高级,算法工程师,广州,19,30,1,23,2,1,咨询,50,B轮,1,3,0,0.398,242,0.208,0.344,T3,3.84,2.73,2.92,0.898,5.91,0.101,790,745,226,48,331.49
487,163,高级,数据分析,广州,33,37,0,27,1,1,咨询,50,B轮,1,3,0,0.398,242,0.208,0.344,T3,3.84,2.73,2.92,0.898,5.91,0.101,708,648,176,39,316.78
488,164,中级,数据分析,深圳,35,42,0,30,1,1,零售,1000,C轮及以上,3,5,0,0.491,194,0.143,0.437,T2,3.59,4.45,3.66,0.223,3.71,0.419,800,760,231,39,380
489,164,中级,数据分析,上海,15,17,1,29,2,1,零售,1000,C轮及以上,3,5,0,0.491,194,0.143,0.437,T2,3.59,4.45,3.66,0.223,3.71,0.419,817,777,222,32,380
490,165,中级,产品经理,深圳,17,31,1,10,3,0,互联网,500,B轮,1,5,0,0.265,71,0.118,0.282,T3,3.66,4.18,2.58,0.365,6.43,0.171,779,742,231,37,308.85
491,165,中级,产品经理,新加坡,9,19,1,56,3,0,互联网,500,B轮,1,5,0,0.265,71,0.118,0.282,T3,3.66,4.18,2.58,0.365,6.43,0.171,774,736,229,33,308.34
492,166,高级,数据分析,北京,33,47,0,34,3,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,0.438,T3,3.59,4.42,2.8,0.417,6.53,0.56,769,729,216,23,327.44
493,166,高级,后端开发,北京,8,14,1,44,2,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,0.438,T3,3.59,4.42,2.8,0.417,6.53,0.56,743,709,224,25,329.7
494,166,高级,算法工程师,广州,35,39,0,19,1,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,0.438,T3,3.59,4.42,2.8,0.417,6.53,0.56,778,747,227,27,330.52
495,166,高级,后端开发,北京,26,38,1,46,3,1,咨询,500,C轮及以上,2,3,0,0.29,147,0.108,0.438,T3,3.59,4.42,2.8,0.417,6.53,0.56,821,781,213,21,326.57
496,167,高级,数据分析,新加坡,9,17,0,11,3,1,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,0.308,T2,3.08,3.27,3.54,0.479,1.58,0.147,843,792,214,32,304.08
497,167,初级,运营,上海,17,21,0,23,2,0,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,0.308,T2,3.08,3.27,3.54,0.479,1.58,0.147,780,747,225,28,307.52
498,167,高级,数据分析,新加坡,13,21,1,55,1,1,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,0.308,T2,3.08,3.27,3.54,0.479,1.58,0.147,814,777,228,35,308.43
499,167,初级,产品经理,北京,12,21,1,54,2,0,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,0.308,T2,3.08,3.27,3.54,0.479,1.58,0.147,807,762,224,26,307.21
500,167,中级,产品经理,新加坡,22,35,1,9,2,0,零售,3000,C轮及以上,4,5,1,0.126,297,0.13,0.308,T2,3.08,3.27,3.54,0.479,1.58,0.147,802,768,238,26,311.37
501,168,中级,算法工程师,深圳,11,21,1,55,2,1,教育,500,C轮及以上,2,4,1,0.161,286,0.276,0.527,T3,4.27,3.73,2.66,0.37,0.52,0.578,791,764,243,77,298.22
502,168,初级,数据分析,北京,19,32,0,25,3,1,教育,500,C轮及以上,2,4,1,0.161,286,0.276,0.527,T3,4.27,3.73,2.66,0.37,0.52,0.578,819,787,243,56,298.22
503,168,初级,运营,深圳,26,37,0,42,2,0,教育,500,C轮及以上,2,4,1,0.161,286,0.276,0.527,T3,4.27,3.73,2.66,0.37,0.52,0.578,803,753,233,63,295.61
504,168,中级,前端开发,杭州,34,37,0,19,1,0,教育,500,C轮及以上,2,4,1,0.161,286,0.276,0.527,T3,4.27,3.73,2.66,0.37,0.52,0.578,799,757,240,64,297.45
505,168,初级,前端开发,杭州,21,35,1,32,2,0,教育,500,C轮及以上,2,4,1,0.161,286,0.276,0.527,T3,4.27,3.73,2.66,0.37,0.52,0.578,768,723,203,54,287.06
506,169,中级,算法工程师,深圳,31,35,0,56,2,1,教育,200,B轮,1,1,0,0.427,218,0.069,0.471,T3,4.19,4.49,3.49,0.342,6.9,0.405,719,640,172,5,319.57
507,169,中级,产品经理,杭州,10,15,0,7,3,0,教育,200,B轮,1,1,0,0.427,218,0.069,0.471,T3,4.19,4.49,3.49,0.342,6.9,0.405,738,700,192,12,326.04
508,169,高级,算法工程师,杭州,28,37,1,20,2,1,教育,200,B轮,1,1,0,0.427,218,0.069,0.471,T3,4.19,4.49,3.49,0.342,6.9,0.405,802,765,207,15,330.46
509,170,中级,算法工程师,新加坡,17,20,0,23,2,1,教育,1000,B轮,1,4,1,0.21,270,0.257,0.45,T3,4.31,3.08,3.69,0.868,6.39,0.101,767,725,248,61,299.35
510,170,初级,数据分析,广州,25,31,1,13,1,1,教育,1000,B轮,1,4,1,0.21,270,0.257,0.45,T3,4.31,3.08,3.69,0.868,6.39,0.101,834,792,237,69,296.68
511,170,中级,后端开发,上海,20,23,1,14,2,1,教育,1000,B轮,1,4,1,0.21,270,0.257,0.45,T3,4.31,3.08,3.69,0.868,6.39,0.101,774,737,224,56,293.36
512,170,中级,产品经理,北京,35,46,0,42,3,0,教育,1000,B轮,1,4,1,0.21,270,0.257,0.45,T3,4.31,3.08,3.69,0.868,6.39,0.101,748,712,194,50,284.91
513,171,中级,前端开发,深圳,12,15,1,49,1,0,教育,500,C轮及以上,5,3,0,0.422,117,0.137,0.564,T1,3.38,3.07,3.63,0.843,0.86,0.547,757,716,216,29,406.11
514,171,高级,算法工程师,广州,10,15,0,37,1,1,教育,500,C轮及以上,5,3,0,0.422,117,0.137,0.564,T1,3.38,3.07,3.63,0.843,0.86,0.547,789,750,225,34,409.05
515,171,高级,产品经理,广州,17,31,1,18,1,0,教育,500,C轮及以上,5,3,0,0.422,117,0.137,0.564,T1,3.38,3.07,3.63,0.843,0.86,0.547,836,794,238,37,413.09
516,172,中级,前端开发,杭州,10,14,0,18,3,0,教育,3000,天使轮,3,3,0,0.369,246,0.18,0.404,T2,3.59,3.88,4.67,0.233,5.91,0.361,777,731,218,36,361.02
517,172,中级,数据分析,北京,8,18,1,15,3,1,教育,3000,天使轮,3,3,0,0.369,246,0.18,0.404,T2,3.59,3.88,4.67,0.233,5.91,0.361,809,768,197,31,354.4
518,173,高级,数据分析,广州,18,24,1,41,2,1,零售,200,A轮,3,4,0,0.13,188,0.249,0.47,T2,4.24,3.81,3.83,0.437,3.48,0.231,821,780,224,49,294.63
519,174,中级,后端开发,深圳,32,41,1,37,2,1,零售,100,A轮,2,5,1,0.278,105,0.271,0.518,T3,4.2,3.21,3.67,0.484,2.18,0.484,814,771,220,55,325.96
520,175,高级,产品经理,新加坡,11,24,0,26,1,0,制造业,100,A轮,4,5,0,0.355,228,0.136,0.421,T1,4.01,3.25,3.53,0.367,6.21,0.563,824,784,230,35,380.1
521,175,中级,算法工程师,杭州,27,33,0,38,1,1,制造业,100,A轮,4,5,0,0.355,228,0.136,0.421,T1,4.01,3.25,3.53,0.367,6.21,0.563,760,742,208,27,373.2
522,175,初级,算法工程师,新加坡,16,19,0,15,2,1,制造业,100,A轮,4,5,0,0.355,228,0.136,0.421,T1,4.01,3.25,3.53,0.367,6.21,0.563,863,829,231,29,380.39
523,175,中级,前端开发,杭州,35,45,0,41,1,0,制造业,100,A轮,4,5,0,0.355,228,0.136,0.421,T1,4.01,3.25,3.53,0.367,6.21,0.563,828,788,245,27,384.43
524,176,中级,运营,杭州,21,31,1,13,2,0,金融,200,B轮,3,3,0,0.156,198,0.165,0.526,T2,3.7,3.19,4.54,0.64,1.78,0.342,792,751,240,45,311.04
525,177,中级,前端开发,杭州,18,27,1,14,3,0,教育,3000,B轮,5,2,0,0.424,148,0.154,0.653,T1,4.83,4.43,4.74,0.648,6.66,0.258,767,732,225,37,409.39
526,177,初级,数据分析,杭州,30,40,0,10,2,1,教育,3000,B轮,5,2,0,0.424,148,0.154,0.653,T1,4.83,4.43,4.74,0.648,6.66,0.258,815,765,230,49,410.97
527,177,高级,前端开发,上海,39,45,1,22,3,0,教育,3000,B轮,5,2,0,0.424,148,0.154,0.653,T1,4.83,4.43,4.74,0.648,6.66,0.258,795,750,222,37,408.42
528,177,初级,后端开发,上海,27,38,0,22,1,1,教育,3000,B轮,5,2,0,0.424,148,0.154,0.653,T1,4.83,4.43,4.74,0.648,6.66,0.258,792,746,223,30,408.75
529,177,高级,数据分析,北京,14,20,1,59,2,1,教育,3000,B轮,5,2,0,0.424,148,0.154,0.653,T1,4.83,4.43,4.74,0.648,6.66,0.258,781,739,211,33,404.77
530,178,高级,算法工程师,深圳,16,27,0,48,1,1,互联网,200,天使轮,2,5,1,0.295,125,0.053,0.695,T2,3.68,4.13,4.63,0.795,1.84,0.494,799,758,232,12,332.94
531,178,初级,前端开发,北京,28,36,0,56,3,0,互联网,200,天使轮,2,5,1,0.295,125,0.053,0.695,T2,3.68,4.13,4.63,0.795,1.84,0.494,800,753,210,11,326.75
532,178,中级,算法工程师,杭州,33,41,1,21,2,1,互联网,200,天使轮,2,5,1,0.295,125,0.053,0.695,T2,3.68,4.13,4.63,0.795,1.84,0.494,806,755,220,9,329.64
533,178,中级,产品经理,新加坡,9,17,0,43,1,0,互联网,200,天使轮,2,5,1,0.295,125,0.053,0.695,T2,3.68,4.13,4.63,0.795,1.84,0.494,764,732,219,10,329.36
534,178,初级,算法工程师,上海,13,21,0,20,1,1,互联网,200,天使轮,2,5,1,0.295,125,0.053,0.695,T2,3.68,4.13,4.63,0.795,1.84,0.494,803,767,215,13,328.21
535,179,高级,产品经理,上海,35,45,0,38,2,0,零售,1000,A轮,2,4,1,0.124,75,0.124,0.648,T2,3.91,4.58,4.18,0.719,4.49,0.441,773,728,201,15,270.24
536,179,初级,数据分析,杭州,30,41,1,30,2,1,零售,1000,A轮,2,4,1,0.124,75,0.124,0.648,T2,3.91,4.58,4.18,0.719,4.49,0.441,782,744,234,27,279.67
537,179,初级,运营,广州,15,22,1,46,3,0,零售,1000,A轮,2,4,1,0.124,75,0.124,0.648,T2,3.91,4.58,4.18,0.719,4.49,0.441,837,789,247,34,283.03
538,179,中级,产品经理,新加坡,38,51,0,24,3,0,零售,1000,A轮,2,4,1,0.124,75,0.124,0.648,T2,3.91,4.58,4.18,0.719,4.49,0.441,827,779,250,28,283.78
539,179,中级,前端开发,新加坡,23,34,0,32,1,0,零售,1000,A轮,2,4,1,0.124,75,0.124,0.648,T2,3.91,4.58,4.18,0.719,4.49,0.441,842,792,254,34,284.76
540,180,初级,产品经理,杭州,22,28,1,38,2,0,互联网,1000,A轮,5,5,1,0.312,164,0.165,0.672,T1,4.36,4.94,2.84,0.58,1.95,0.544,796,766,220,41,385.72
541,180,中级,后端开发,杭州,32,37,0,29,1,1,互联网,1000,A轮,5,5,1,0.312,164,0.165,0.672,T1,4.36,4.94,2.84,0.58,1.95,0.544,800,760,235,36,390.46
542,180,高级,运营,上海,37,40,0,50,1,0,互联网,1000,A轮,5,5,1,0.312,164,0.165,0.672,T1,4.36,4.94,2.84,0.58,1.95,0.544,773,732,211,34,382.72
543,180,高级,前端开发,新加坡,22,28,0,39,1,0,互联网,1000,A轮,5,5,1,0.312,164,0.165,0.672,T1,4.36,4.94,2.84,0.58,1.95,0.544,812,771,235,37,390.46
544,180,中级,算法工程师,杭州,34,37,1,47,3,1,互联网,1000,A轮,5,5,1,0.312,164,0.165,0.672,T1,4.36,4.94,2.84,0.58,1.95,0.544,777,750,232,38,389.54
545,181,初级,前端开发,上海,8,16,1,29,3,0,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,0.526,T1,4.09,3.69,3.19,0.658,4.05,0.446,771,728,205,31,395.71
546,181,中级,数据分析,新加坡,32,34,0,38,1,1,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,0.526,T1,4.09,3.69,3.19,0.658,4.05,0.446,797,765,244,42,399
547,181,高级,前端开发,杭州,31,38,1,56,2,0,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,0.526,T1,4.09,3.69,3.19,0.658,4.05,0.446,763,732,229,39,399
548,181,高级,算法工程师,深圳,37,48,0,34,3,1,互联网,100,C轮及以上,4,4,0,0.5,196,0.153,0.526,T1,4.09,3.69,3.19,0.658,4.05,0.446,786,747,227,31,399
549,182,初级,数据分析,北京,30,35,1,24,1,1,互联网,500,B轮,5,3,0,0.118,158,0.23,0.212,T1,3.69,2.67,2.62,0.392,4.95,0.222,816,783,245,55,323.57
550,182,中级,后端开发,广州,17,30,0,51,2,1,互联网,500,B轮,5,3,0,0.118,158,0.23,0.212,T1,3.69,2.67,2.62,0.392,4.95,0.222,783,737,240,56,322.09
551,183,中级,产品经理,深圳,12,23,1,8,3,0,制造业,3000,A轮,4,5,0,0.418,237,0.146,0.576,T1,3.87,2.62,4.83,0.615,1.74,0.566,792,745,224,21,389.5
552,183,初级,算法工程师,上海,14,18,0,28,3,1,制造业,3000,A轮,4,5,0,0.418,237,0.146,0.576,T1,3.87,2.62,4.83,0.615,1.74,0.566,848,807,241,44,394.52
553,184,高级,前端开发,北京,35,39,1,41,3,0,零售,100,上市公司,5,4,0,0.143,248,0.172,0.479,T1,4.59,3.24,4.15,0.542,3.89,0.152,751,709,207,30,325.27
554,184,高级,运营,北京,39,43,0,48,3,0,零售,100,上市公司,5,4,0,0.143,248,0.172,0.479,T1,4.59,3.24,4.15,0.542,3.89,0.152,779,743,219,45,329.31
555,184,中级,产品经理,北京,35,44,1,43,1,0,零售,100,上市公司,5,4,0,0.143,248,0.172,0.479,T1,4.59,3.24,4.15,0.542,3.89,0.152,778,743,210,40,326.3
556,185,初级,数据分析,深圳,23,27,1,15,2,1,互联网,500,天使轮,5,3,0,0.402,96,0.157,0.474,T1,3.56,4.83,4.37,0.293,3.55,0.234,799,752,216,41,402.62
557,185,高级,算法工程师,北京,19,31,1,23,2,1,互联网,500,天使轮,5,3,0,0.402,96,0.157,0.474,T1,3.56,4.83,4.37,0.293,3.55,0.234,781,735,205,25,398.86
558,185,中级,后端开发,广州,18,27,0,27,2,1,互联网,500,天使轮,5,3,0,0.402,96,0.157,0.474,T1,3.56,4.83,4.37,0.293,3.55,0.234,785,755,262,36,416.5
559,185,中级,运营,杭州,33,42,0,22,1,0,互联网,500,天使轮,5,3,0,0.402,96,0.157,0.474,T1,3.56,4.83,4.37,0.293,3.55,0.234,776,740,221,33,404.27
560,186,高级,前端开发,北京,38,52,1,8,1,0,教育,500,上市公司,1,2,0,0.381,296,0.235,0.399,T3,3.28,3.81,3.28,0.37,0.96,0.36,725,631,164,38,310.06
561,186,中级,算法工程师,深圳,35,41,0,36,1,1,教育,500,上市公司,1,2,0,0.381,296,0.235,0.399,T3,3.28,3.81,3.28,0.37,0.96,0.36,854,816,212,41,325.16
562,186,初级,运营,北京,24,28,0,37,3,0,教育,500,上市公司,1,2,0,0.381,296,0.235,0.399,T3,3.28,3.81,3.28,0.37,0.96,0.36,682,587,173,40,313.2
563,186,中级,后端开发,深圳,15,23,1,10,1,1,教育,500,上市公司,1,2,0,0.381,296,0.235,0.399,T3,3.28,3.81,3.28,0.37,0.96,0.36,791,738,210,44,324.6
564,186,高级,产品经理,新加坡,12,17,0,40,2,0,教育,500,上市公司,1,2,0,0.381,296,0.235,0.399,T3,3.28,3.81,3.28,0.37,0.96,0.36,766,710,174,38,313.54
565,187,中级,运营,北京,9,15,0,59,2,0,咨询,1000,上市公司,2,4,1,0.185,120,0.266,0.405,T3,3.63,3.18,4.61,0.404,5.82,0.383,771,744,212,57,298.37
566,187,高级,后端开发,广州,20,25,1,8,3,1,咨询,1000,上市公司,2,4,1,0.185,120,0.266,0.405,T3,3.63,3.18,4.61,0.404,5.82,0.383,787,747,218,53,300.11
567,187,初级,后端开发,广州,12,19,0,28,3,1,咨询,1000,上市公司,2,4,1,0.185,120,0.266,0.405,T3,3.63,3.18,4.61,0.404,5.82,0.383,822,771,236,62,305.03
568,187,中级,前端开发,深圳,34,36,1,22,1,0,咨询,1000,上市公司,2,4,1,0.185,120,0.266,0.405,T3,3.63,3.18,4.61,0.404,5.82,0.383,834,791,227,55,302.62
569,187,高级,前端开发,广州,31,38,1,24,3,0,咨询,1000,上市公司,2,4,1,0.185,120,0.266,0.405,T3,3.63,3.18,4.61,0.404,5.82,0.383,834,792,243,53,306.85
570,188,初级,前端开发,北京,34,45,0,55,1,0,互联网,50,天使轮,5,2,1,0.197,203,0.183,0.543,T1,4.7,3.5,3.15,0.847,2.68,0.108,784,732,203,37,346.89
571,189,中级,算法工程师,上海,27,36,1,26,2,1,制造业,50,上市公司,5,2,1,0.407,89,0.247,0.343,T1,3.18,4,2.5,0.361,4.23,0.49,840,801,249,53,413.73
572,189,高级,前端开发,深圳,16,19,0,23,1,0,制造业,50,上市公司,5,2,1,0.407,89,0.247,0.343,T1,3.18,4,2.5,0.361,4.23,0.49,809,765,216,42,403.51
573,189,中级,后端开发,北京,30,33,0,24,2,1,制造业,50,上市公司,5,2,1,0.407,89,0.247,0.343,T1,3.18,4,2.5,0.361,4.23,0.49,742,702,197,58,396.89
574,189,初级,后端开发,深圳,15,18,0,45,2,1,制造业,50,上市公司,5,2,1,0.407,89,0.247,0.343,T1,3.18,4,2.5,0.361,4.23,0.49,798,758,217,42,403.84
575,190,中级,产品经理,广州,31,40,1,34,3,0,零售,200,A轮,3,1,1,0.258,182,0.124,0.546,T2,4.98,4.13,3.44,0.402,3.85,0.281,754,714,212,28,335.81
576,190,初级,数据分析,北京,30,35,0,36,2,1,零售,200,A轮,3,1,1,0.258,182,0.124,0.546,T2,4.98,4.13,3.44,0.402,3.85,0.281,826,781,229,15,340.85
577,190,初级,数据分析,新加坡,29,42,0,26,2,1,零售,200,A轮,3,1,1,0.258,182,0.124,0.546,T2,4.98,4.13,3.44,0.402,3.85,0.281,767,735,218,26,337.64
578,191,高级,数据分析,杭州,31,36,0,45,3,1,制造业,1000,B轮,2,5,0,0.379,198,0.185,0.407,T3,4.08,2.88,3.93,0.459,3.84,0.303,810,775,233,42,348.76
579,191,中级,产品经理,杭州,23,29,0,22,3,0,制造业,1000,B轮,2,5,0,0.379,198,0.185,0.407,T3,4.08,2.88,3.93,0.459,3.84,0.303,783,727,233,49,348.76
580,191,初级,算法工程师,杭州,32,46,1,18,3,1,制造业,1000,B轮,2,5,0,0.379,198,0.185,0.407,T3,4.08,2.88,3.93,0.459,3.84,0.303,811,774,238,46,350.08
581,191,高级,运营,杭州,31,33,0,14,2,0,制造业,1000,B轮,2,5,0,0.379,198,0.185,0.407,T3,4.08,2.88,3.93,0.459,3.84,0.303,783,737,224,42,346.32
582,192,高级,数据分析,新加坡,16,23,0,57,1,1,互联网,500,天使轮,3,4,0,0.117,255,0.136,0.809,T2,4.97,4.94,3.7,0.665,1.2,0.505,855,818,257,28,296.72
583,193,高级,数据分析,上海,15,19,0,16,1,1,零售,3000,C轮及以上,2,2,1,0.434,181,0.154,0.565,T2,4.88,3.86,4.66,0.283,3.25,0.29,862,827,243,44,359.79
584,193,高级,运营,深圳,11,16,0,31,1,0,零售,3000,C轮及以上,2,2,1,0.434,181,0.154,0.565,T2,4.88,3.86,4.66,0.283,3.25,0.29,820,783,243,28,359.79
585,194,初级,数据分析,杭州,23,26,1,54,1,1,咨询,50,上市公司,3,1,0,0.37,72,0.233,0.386,T2,3.91,2.84,2.76,0.868,3.44,0.124,778,741,245,51,368.83
586,194,初级,后端开发,深圳,28,32,0,56,3,1,咨询,50,上市公司,3,1,0,0.37,72,0.233,0.386,T2,3.91,2.84,2.76,0.868,3.44,0.124,730,654,176,51,347.21
587,194,高级,后端开发,深圳,15,26,0,58,1,1,咨询,50,上市公司,3,1,0,0.37,72,0.233,0.386,T2,3.91,2.84,2.76,0.868,3.44,0.124,744,713,202,35,356.22
588,194,高级,后端开发,新加坡,22,28,0,55,2,1,咨询,50,上市公司,3,1,0,0.37,72,0.233,0.386,T2,3.91,2.84,2.76,0.868,3.44,0.124,693,652,194,46,353.58
589,194,中级,数据分析,新加坡,20,27,0,26,1,1,咨询,50,上市公司,3,1,0,0.37,72,0.233,0.386,T2,3.91,2.84,2.76,0.868,3.44,0.124,798,753,232,50,365.27
590,195,高级,数据分析,深圳,30,36,1,51,2,1,互联网,500,天使轮,5,3,1,0.458,155,0.27,0.528,T1,3.4,4.73,3.88,0.806,5.27,0.188,812,776,217,59,412.33
591,195,初级,产品经理,北京,9,21,1,7,1,0,互联网,500,天使轮,5,3,1,0.458,155,0.27,0.528,T1,3.4,4.73,3.88,0.806,5.27,0.188,780,743,234,55,417.75
592,195,高级,产品经理,深圳,22,29,1,50,3,0,互联网,500,天使轮,5,3,1,0.458,155,0.27,0.528,T1,3.4,4.73,3.88,0.806,5.27,0.188,789,747,226,60,415.25
593,195,中级,产品经理,北京,31,43,0,48,1,0,互联网,500,天使轮,5,3,1,0.458,155,0.27,0.528,T1,3.4,4.73,3.88,0.806,5.27,0.188,815,775,222,53,413.97
594,195,高级,前端开发,广州,11,21,1,26,2,0,互联网,500,天使轮,5,3,1,0.458,155,0.27,0.528,T1,3.4,4.73,3.88,0.806,5.27,0.188,844,797,245,63,418
595,196,初级,后端开发,上海,16,22,0,59,2,1,制造业,50,未融资,5,4,0,0.11,133,0.08,0.399,T1,3.33,2.69,3.78,0.604,5.96,0.578,790,743,219,24,310.46
596,196,初级,数据分析,广州,9,16,0,49,1,1,制造业,50,未融资,5,4,0,0.11,133,0.08,0.399,T1,3.33,2.69,3.78,0.604,5.96,0.578,794,756,180,15,296.38
597,196,初级,前端开发,新加坡,14,16,1,26,3,0,制造业,50,未融资,5,4,0,0.11,133,0.08,0.399,T1,3.33,2.69,3.78,0.604,5.96,0.578,813,777,245,23,318.52
598,196,高级,前端开发,上海,12,23,0,36,3,0,制造业,50,未融资,5,4,0,0.11,133,0.08,0.399,T1,3.33,2.69,3.78,0.604,5.96,0.578,788,742,230,19,313.99
599,196,高级,数据分析,新加坡,12,22,1,32,3,1,制造业,50,未融资,5,4,0,0.11,133,0.08,0.399,T1,3.33,2.69,3.78,0.604,5.96,0.578,802,761,202,23,304.66
600,197,中级,算法工程师,广州,28,41,0,21,3,1,金融,50,未融资,1,2,0,0.317,192,0.209,0.463,T3,3.48,4.77,3.2,0.672,4.04,0.135,740,647,195,47,309.43
601,197,中级,算法工程师,新加坡,27,29,0,11,2,1,金融,50,未融资,1,2,0,0.317,192,0.209,0.463,T3,3.48,4.77,3.2,0.672,4.04,0.135,708,656,171,32,301.7
602,197,中级,前端开发,深圳,21,28,1,18,2,0,金融,50,未融资,1,2,0,0.317,192,0.209,0.463,T3,3.48,4.77,3.2,0.672,4.04,0.135,822,784,230,48,319.14
603,197,初级,数据分析,杭州,10,12,0,28,2,1,金融,50,未融资,1,2,0,0.317,192,0.209,0.463,T3,3.48,4.77,3.2,0.672,4.04,0.135,649,535,135,30,287.8
604,198,中级,后端开发,上海,13,27,1,24,3,1,教育,50,B轮,3,5,0,0.32,291,0.196,0.613,T2,4.42,4.99,4.56,0.212,1.06,0.277,783,743,220,39,352.31
605,198,高级,前端开发,上海,38,51,1,15,1,0,教育,50,B轮,3,5,0,0.32,291,0.196,0.613,T2,4.42,4.99,4.56,0.212,1.06,0.277,866,828,244,46,359.08
606,198,初级,产品经理,深圳,28,37,0,50,1,0,教育,50,B轮,3,5,0,0.32,291,0.196,0.613,T2,4.42,4.99,4.56,0.212,1.06,0.277,790,749,234,39,356.34
607,199,中级,产品经理,广州,28,30,1,45,2,0,制造业,3000,A轮,4,1,1,0.209,165,0.08,0.528,T1,3.55,4.25,4.38,0.437,2.04,0.352,790,750,217,18,339.75
608,200,初级,算法工程师,新加坡,22,25,1,19,2,1,零售,1000,B轮,1,2,1,0.256,158,0.103,0.65,T3,3.68,4.43,4.33,0.757,1.57,0.347,793,746,210,21,301.22
609,200,高级,数据分析,北京,22,25,1,18,3,1,零售,1000,B轮,1,2,1,0.256,158,0.103,0.65,T3,3.68,4.43,4.33,0.757,1.57,0.347,760,719,195,20,296.86
610,201,初级,运营,上海,37,42,1,40,2,0,互联网,3000,B轮,3,5,0,0.067,270,0.128,0.392,T2,3.9,3.34,4.69,0.254,1.31,0.102,792,749,217,37,250
611,201,中级,数据分析,杭州,38,40,1,20,1,1,互联网,3000,B轮,3,5,0,0.067,270,0.128,0.392,T2,3.9,3.34,4.69,0.254,1.31,0.102,803,769,234,32,254.2
612,202,高级,算法工程师,广州,12,23,1,44,3,1,教育,100,B轮,3,2,1,0.386,185,0.092,0.676,T2,4.83,4.85,4.31,0.398,2.88,0.351,819,784,240,18,370.25
613,202,中级,运营,深圳,31,40,0,20,2,0,教育,100,B轮,3,2,1,0.386,185,0.092,0.676,T2,4.83,4.85,4.31,0.398,2.88,0.351,793,757,218,19,363.97
614,202,初级,数据分析,广州,35,48,0,39,2,1,教育,100,B轮,3,2,1,0.386,185,0.092,0.676,T2,4.83,4.85,4.31,0.398,2.88,0.351,746,711,219,23,364.27
615,202,高级,算法工程师,深圳,22,34,0,20,2,1,教育,100,B轮,3,2,1,0.386,185,0.092,0.676,T2,4.83,4.85,4.31,0.398,2.88,0.351,823,772,239,21,369.98
616,203,中级,前端开发,上海,26,28,1,16,2,0,互联网,500,B轮,1,4,0,0.297,90,0.111,0.43,T3,3.38,3.82,3.08,0.61,1.99,0.292,808,770,225,23,314.01
617,203,高级,算法工程师,广州,28,34,1,50,3,1,互联网,500,B轮,1,4,0,0.297,90,0.111,0.43,T3,3.38,3.82,3.08,0.61,1.99,0.292,840,802,236,38,316.82
618,203,高级,产品经理,上海,16,22,0,58,2,0,互联网,500,B轮,1,4,0,0.297,90,0.111,0.43,T3,3.38,3.82,3.08,0.61,1.99,0.292,785,747,202,29,307.67
619,203,高级,数据分析,北京,16,23,0,57,3,1,互联网,500,B轮,1,4,0,0.297,90,0.111,0.43,T3,3.38,3.82,3.08,0.61,1.99,0.292,767,716,195,29,305.59
620,203,中级,算法工程师,杭州,18,25,0,46,3,1,互联网,500,B轮,1,4,0,0.297,90,0.111,0.43,T3,3.38,3.82,3.08,0.61,1.99,0.292,838,793,249,22,319.97
621,204,初级,前端开发,杭州,20,25,1,42,1,0,零售,1000,C轮及以上,5,4,0,0.076,161,0.117,0.528,T1,3.01,4.33,4.26,0.379,1.92,0.586,858,811,255,26,294.84
